Status,Cidade,UF,Layout de integração,Padrão,Documentação do padrão,Código IBGE,Dados obrigatórios das notas tomadas,Notas tomadas,Login,Senha,Múltiplos serviços,Certificado
Operante,Arapiraca,AL,WebService,ABACO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009646654,2700300,"Prestador - CNPJ,Inscricao Municipal | Tomador - CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Arapongas,PR,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4101507,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Araporã,MG,WebService,GOVERNA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012682442,3103751,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Arapoti,PR,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4101606,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Araputanga,MT,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,5101258,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Araquari,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4201307,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Araranguá,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4201406,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Araraquara,SP,WebService,COTIA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360033369354,3503208,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Araras,SP,WebService,SIGISSWEB,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360041697574,3503307,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,ArarasUP,SP,Upload,SIGISSWEBUP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010053894,3503307,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Araripina,PE,WebService,HM2WS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/17613141891095,2601102,"DataInicial,DataFinal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Araruama,RJ,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,3300209,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Araruna,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4101705,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Aratiba,RS,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,4300901,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Araucária,PR,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4101804,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Araxá,MG,WebService,GOVERNA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012682442,3104007,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Arceburgo,MG,WebService,SIMPLISS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008711573,3104106,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Não necessário
Operante,Arcos,MG,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,3104205,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Arcoverde,PE,WebService,TRIBUTUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/8045670286487,2601201,Consulta não disponível,Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,Areal,RJ,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,3300225,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Areia Branca,RN,WebService,TRIBUTUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/8045670286487,2401107,Consulta não disponível,Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,Arenápolis,MT,WebService,ISSINTEL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4408830009111,5101308,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Aricanduva,MG,WebService,EL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008620534,3104452,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Não necessário
Operante,Arinos,MG,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3104502,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Aripuanã,MT,WebService,AGILI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010293394,5101407,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Ariquemes,RO,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,1100023,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Armação dos Búzios,RJ,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3300233,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Armazém,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4201505,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Arraial do Cabo,RJ,WebService,MODPUBLICA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4408224468247-Documentacao-Tecnica-Padrao-ModPublica,3300258,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Arroio do Meio,RS,WebService,TECNOSISTEMAS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019534894,4301008,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Arroio do Sal,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4301057,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Arroio dos Ratos,RS,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4301107,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Arroio do Tigre,RS,WebService,BETHA20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008059953,4301206,"Tomador - CNPJ, Inscricao Municipal, Certificado",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Arroio Trinta,SC,WebService,PUBLICA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019701173,4201604,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,ArturNogueiraSP,SP,WebService,PRESCON,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360058002854,3503802,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,ArturNogueiraSPUP,SP,Upload,PRESCONUP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360013126774,3503802,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Arujá,SP,WebService,SIL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008552814,3503901,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Arvoredo,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4201653,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Ascurra,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4201703,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Assaí,PR,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4101903,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Assis,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3504008,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Assis Chateaubriand,PR,WebService,GOVBR,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008656213,4102000,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Astorga,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4102109,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Atalanta,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4201802,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Atibaia,SP,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,3504107,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Augustinópolis,TO,WebService,ARRECADANET,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360038729374,1702554,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Augusto Pestana,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4301503,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Aurelino Leal,BA,WebService,FISCO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009313253,2902401,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Auriflama,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3504206,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Aurora,SC,WebService,IPM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008410074,4201901,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Avaré,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3504503,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Bacabal,MA,WebService,SIGCORP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/11493930210839,2101202,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Bady Bassitt,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3504602,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Baependi,MG,WebService,FUTURIZE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360048490673,3104908,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Bagé,RS,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,4301602,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Baixa Grande,BA,WebService,FISCO20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500011380942,2902609,"Prestador - CNPJ, Inscricao Municipal | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Baixo Guandu,ES,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3200805,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Balneário Camboriú,SC,WebService,PUBLICA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019701173,4202008,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Balneário Gaivota,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4202073,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Balneário Piçarras,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4212809,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Balneário Pinhal,RS,WebService,TCHEINFORMATICA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/9384317543575,4301636,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,Balneário Rincão,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4220000,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Bálsamo,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3504800,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Balsa Nova,PR,WebService,EQUIPLANO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018060294,4102307,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Balsas,MA,WebService,D2TI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360026667154,2101400,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Bambuí,MG,WebService,MEMORY,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360025709534,3105103,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Bananal,SP,Upload,EMBRASUP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044156333,3504909,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Bananeiras,PB,Upload,TINUSUP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360016234354,2501500,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Bandeira do Sul,MG,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,3105301,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Bandeirantes,PR,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4102406,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Barão,RS,WebService,TECNOSISTEMAS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019534894,4301651,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Barão de Cocais,MG,WebService,SIGCORP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/11493930210839,3105400,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Barão de Cotegipe,RS,WebService,SYSTEM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360012100393,4301701,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Barbacena,MG,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,3105608,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Barbalha,CE,WebService,INTERSOL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818054,2301901,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Não necessário
